"x","y_true","lo","hi","mean"
13.9393939393939,13.2235714401647,13.0179143135373,13.8532657011092,13.468600143155
14.1414141414141,13.3000396205533,13.2519878299579,14.1081021728159,13.6845908245912
14.3434343434343,13.4107294879025,13.3727410135994,14.2463722819857,13.9044077744394
14.5454545454545,13.5593557709636,13.6207723763127,14.4886511620687,14.1309760902854
14.7474747474747,13.7480901898623,13.8629394127076,14.7200935873091,14.3677869292047
14.9494949494949,13.9774731245361,14.065642759706,14.9469757071274,14.617986921941
15.1515151515152,14.246391635565,14.3942078284281,15.257881993475,14.8834745563657
15.3535353535354,14.5521247313664,14.6665991073057,15.5270479497133,15.1641778798051
15.5555555555556,14.8904540405767,14.9493566413467,15.7992032090547,15.4575823189706
15.7575757575758,15.2558353881818,15.2570161857935,16.0939380829008,15.7587163390444
