"x","y_true","lo","hi","mean"
0,0.54402111088937,-1.27500162800669,0.647845322912102,-0.297315264391203
0.202020202020202,0.566618935676091,-1.02617359062709,0.79180526911582,-0.1012856644126
0.404040404040404,0.574387236368501,-0.782087846415841,0.937303542546888,0.0947439355660029
0.606060606060606,0.575226926999465,-0.541601574617516,1.09556258796278,0.290773535544606
0.808080808080808,0.577320732755756,-0.295471877764692,1.2492269250736,0.486803135523209
1.01010101010101,0.588800369512403,-0.0805205088322729,1.40728741690941,0.682832735501813
1.21212121212121,0.617415798096715,0.15404681363,1.56610413282987,0.878862335480414
1.41414141414141,0.67022000588457,0.393909829839201,1.72478492543928,1.07489193545902
1.61616161616162,0.753282136779833,0.623427580363997,1.89308584450694,1.27092153543763
1.81818181818182,0.871440637598464,0.855973571427605,2.0633253168309,1.46695113541623
2.02020202020202,1.0281064612697,1.07764961334113,2.2379499597056,1.66298073539483
2.22222222222222,1.22512433127835,1.30832007533621,2.40179842790091,1.85901033537343
2.42424242424242,1.4626977102156,1.52380592615952,2.60104232661034,2.05503993535203
2.62626262626263,1.73938052423355,1.7430543789136,2.78173003988839,2.25106953533064
2.82828282828283,2.05213597999925,1.94546368396831,2.98188001502318,2.44709913530924
3.03030303030303,2.39646008185412,2.13806456496191,3.18257418835291,2.64312873528784
3.23232323232323,2.76656482529758,2.3413547349588,3.3903494575831,2.83915833526645
3.43434343434343,3.15561361566588,2.51084238487487,3.61640217342984,3.03518793524505
3.63636363636364,3.55599933669335,2.70144571110413,3.8227295883748,3.23121753522366
3.83838383838384,3.95965375892101,2.87101735163054,4.02911031085201,3.42724713520226
4.04040404040404,4.35837570321466,3.03539172775673,4.25264108975139,3.62327673518086
4.24242424242424,4.74416461181815,3.21334358346595,4.48848952145809,3.81930633515946
4.44444444444444,5.10954595942327,3.39519914469642,4.70877774615973,4.01533593513806
4.64646464646465,5.44787526863362,3.54687039466041,4.93398122503263,4.21136553511667
4.84848484848485,5.75360836443499,3.70508860129242,5.17541208333254,4.40739513509528
5.05050505050505,6.02252687546388,3.87592663590739,5.39011512521655,4.60453375773994
5.25252525252525,6.25190981013769,4.11155796789104,5.5658023178785,4.80499944838281
5.45454545454545,6.44064422903638,4.34534031094322,5.74149672298562,5.00546513902568
5.65656565656566,6.58927051209749,4.57354769079103,5.90768406438846,5.20593082966856
5.85858585858586,6.69996037944673,4.79596189392232,6.07014738651036,5.40639652031143
6.06060606060606,6.77642855983525,5.01483772897308,6.23261070863226,5.6068622109543
6.26262626262626,6.82378169944146,5.23828249541468,6.39728120254091,5.80732790159717
6.46464646464646,6.84831065645258,5.45904673318213,6.57093072101972,6.00779359224004
6.66666666666667,6.85723462954215,5.6794656505318,6.75243303338853,6.20825928288291
6.86868686868687,6.85840752744633,5.90544163479311,6.93864334671178,6.40872497352578
7.07070707070707,6.85999852262988,6.12974360565721,7.12288282596726,6.60919066416865
7.27272727272727,6.87015978205778,6.36071843386698,7.29301679875135,6.80965635481152
7.47474747474747,6.8966948896409,6.57655479208145,7.4860470248222,7.01012204545439
7.67676767676768,6.94674144679123,6.79005947358131,7.66653139439273,7.21058773609727
7.87878787878788,7.0264807608482,6.99780427825931,7.85989607157271,7.41105342674014
8.08080808080808,7.14088642937795,7.21453237245065,8.05055739721336,7.61151911738301
8.28282828282828,7.29352204631394,7.42170876058029,8.24387805258264,7.81198480802588
8.48484848484848,7.48639625794809,7.62034780768683,8.44681755658654,8.01245049866874
8.68686868686869,7.71988106415939,7.8073253832207,8.64366230203967,8.21291618931162
8.88888888888889,7.99269668785893,8.00530054153923,8.84912879555999,8.41338187995449
9.09090909090909,8.30196362806483,8.1862259054158,9.06516954616808,8.61384757059736
9.29292929292929,8.64331977942359,8.36997007214211,9.28179854711222,8.81431326124023
9.49494949494949,9.01109785451156,8.54384122770118,9.49436134780516,9.0147789518831
9.6969696969697,9.39855589252206,8.72267003727006,9.72537925071569,9.21524464252598
9.8989898989899,9.7981514787318,8.90357052550004,9.94770940899395,9.41571033316884
10.1010101010101,10.2018485212682,9.11579999484329,10.154424374454,9.62486014893663
10.3030303030303,10.6014441074779,9.35604714652298,10.3504507137524,9.84269408982933
10.5050505050505,10.9889021454884,9.59213944612521,10.5501635560904,10.060528030722
10.7070707070707,11.3566802205764,9.83588029527184,10.7538405554226,10.2783619716147
10.9090909090909,11.6980363719352,10.0632453259751,10.9503302291543,10.4961959125074
11.1111111111111,12.0073033121411,10.2916143243253,11.1446963572784,10.7140298534001
11.3131313131313,12.2801189358406,10.52342211783,11.3443876361041,10.9318637942929
11.5151515151515,12.5136037420519,10.7385795016606,11.5580285822207,11.1496977351856
11.7171717171717,12.7064779536861,10.9608632526792,11.7748956020812,11.3675316760783
11.9191919191919,12.859113570622,11.1895809379847,11.9911921480336,11.585365616971
12.1212121212121,12.9735192391518,11.4062239646429,12.2079068584111,11.8031995578637
12.3232323232323,13.0532585532088,11.6159197240835,12.4267438222696,12.0210334987564
12.5252525252525,13.1033051103591,11.8335244275023,12.6332288708227,12.2388674396491
12.7272727272727,13.1298402179422,12.0373954779805,12.8586230821463,12.4567013805418
12.9292929292929,13.1400014773701,12.2473938901892,13.0945608298976,12.6745353214345
13.1313131313131,13.1415924725537,12.4538037889427,13.3194535672764,12.8923692623272
13.3333333333333,13.1427653704578,12.6640245637069,13.5360503415914,13.1102032032199
13.5353535353535,13.1516893435474,12.8776561957384,13.7588681828569,13.3280371441126
13.7373737373737,13.1762183005585,13.0886552709778,13.984697494438,13.5458710850053
