"x","y_true","lo","hi","mean"
15.5555555555556,5.55555555555556,5.3486336699253,5.88700320499007,5.60078458149679
15.7575757575758,5.75757575757576,5.55945487950825,6.07736877550439,5.80583116476042
15.959595959596,5.95959595959596,5.77388492996598,6.26845284216088,6.01087774802405
16.1616161616162,6.16161616161616,5.98084123067432,6.46877104980913,6.21592433128768
16.3636363636364,6.36363636363636,6.18380140539487,6.6681231923426,6.4209709145513
16.5656565656566,6.56565656565656,6.38615475512354,6.86797645718426,6.62601749781493
16.7676767676768,6.76767676767677,6.58742202955721,7.06787073439661,6.83106408107856
16.969696969697,6.96969696969697,6.78069667128742,7.27752827803374,7.0361106643422
17.1717171717172,7.17171717171717,6.9806352736001,7.49033198175467,7.24115724760583
17.3737373737374,7.37373737373737,7.17715211945426,7.70831972289572,7.44620383086945
